trade_id,date,symbol,client_id,algo_type,side,order_qty,filled_qty,fill_rate,order_price,exec_price,vwap,slippage_bps,pnl,is_anomaly,anomaly_reason
TRD-01162,2023-08-24,META,CLIENT_018,POV,SELL,20596,16739,81.28,296.1757,295.6971,288.6845,16.16,117383.74,False,
TRD-01163,2023-08-25,META,CLIENT_019,IS,SELL,48720,43279,88.83,283.9021,282.5451,281.1007,47.8,62511.03,True,HIGH SLIPPAGE + LARGE ORDER
TRD-01164,2023-08-28,META,CLIENT_005,VWAP,BUY,29768,28969,97.32,285.7576,285.7884,286.9185,1.08,32736.42,False,
TRD-01165,2023-08-29,META,CLIENT_006,VWAP,BUY,33814,31969,94.55,286.333,286.4334,292.8088,3.51,203816.05,False,
TRD-01166,2023-08-30,META,CLIENT_013,IS,BUY,11034,7615,69.02,294.8561,294.9716,293.305,3.92,-12691.43,False,
TRD-01167,2023-08-31,META,CLIENT_013,VWAP,BUY,10024,9428,94.06,293.4968,294.5136,295.2332,34.64,6784.57,False,
TRD-01168,2023-09-01,META,CLIENT_016,POV,BUY,4699,3007,64.01,297.039,297.6274,295.2133,19.81,-7259.18,False,
TRD-01169,2023-09-05,META,CLIENT_009,TWAP,SELL,5745,5276,91.84,294.7072,294.1448,296.6884,19.08,-13419.87,False,
TRD-01170,2023-09-06,META,CLIENT_020,VWAP,SELL,26756,23228,86.82,299.3608,298.7163,297.0456,21.53,38806.51,False,
TRD-01171,2023-09-07,META,CLIENT_020,IS,BUY,11986,10342,86.29,295.6797,295.8121,296.9828,4.48,12107.32,False,
TRD-01172,2023-09-08,META,CLIENT_016,POV,BUY,13719,8616,62.81,296.8902,297.436,297.6377,18.38,1737.49,False,
TRD-01173,2023-09-11,META,CLIENT_017,IS,BUY,2702,2511,92.96,299.0631,300.0727,303.5777,33.76,8801.09,False,
TRD-01174,2023-09-12,META,CLIENT_020,TWAP,BUY,44672,42518,95.18,303.9448,304.5142,301.1534,18.73,-142894.48,True,LARGE ORDER
TRD-01175,2023-09-13,META,CLIENT_002,IS,BUY,43427,35079,80.78,300.0057,300.0506,302.1489,1.5,73606.22,True,LARGE ORDER
TRD-01176,2023-09-14,META,CLIENT_001,TWAP,BUY,18583,17568,94.54,304.3516,305.744,307.4606,45.75,30156.99,True,HIGH SLIPPAGE
TRD-01177,2023-09-15,META,CLIENT_013,IS,SELL,27071,22046,81.44,309.1837,307.8291,301.3221,43.81,143454.29,True,HIGH SLIPPAGE
TRD-01178,2023-09-18,META,CLIENT_019,TWAP,BUY,48795,46774,95.86,295.8682,296.0726,298.9705,6.91,135547.32,True,LARGE ORDER
TRD-01179,2023-09-19,META,CLIENT_003,VWAP,SELL,48088,47384,98.54,300.1248,299.9971,301.3187,4.26,-62623.14,True,LARGE ORDER
TRD-01180,2023-09-20,META,CLIENT_018,IS,SELL,18621,14652,78.69,302.6748,302.4337,300.0322,7.96,35186.74,False,
TRD-01181,2023-09-21,META,CLIENT_008,TWAP,SELL,26973,22974,85.18,293.3975,292.7614,294.1119,21.68,-31027.0,False,
TRD-01182,2023-09-22,META,CLIENT_019,VWAP,SELL,11971,10705,89.43,296.9695,296.2326,298.567,24.81,-24989.85,False,
TRD-01183,2023-09-25,META,CLIENT_014,VWAP,BUY,33475,31352,93.66,293.338,293.4302,296.1692,3.14,85871.7,False,
TRD-01184,2023-09-26,META,CLIENT_010,IS,BUY,34138,21952,64.31,295.3423,296.1803,296.0997,28.37,-1769.58,False,
TRD-01185,2023-09-27,META,CLIENT_009,IS,SELL,25212,18155,72.01,298.1106,297.0157,292.9775,36.73,73312.72,False,
TRD-01186,2023-09-28,META,CLIENT_019,POV,BUY,22760,18852,82.83,296.6124,297.8711,299.976,42.43,39680.8,True,HIGH SLIPPAGE
TRD-01187,2023-09-29,META,CLIENT_015,POV,BUY,32086,27028,84.24,304.9866,305.6596,301.0409,22.07,-124833.93,False,
TRD-01188,2023-10-02,META,CLIENT_004,IS,BUY,25578,21371,83.55,300.3828,300.8182,302.8335,14.49,43069.62,False,
TRD-01189,2023-10-03,META,CLIENT_008,TWAP,SELL,27528,24663,89.59,301.8909,300.6936,300.095,39.66,14762.94,False,
TRD-01190,2023-10-04,META,CLIENT_012,VWAP,SELL,16769,15376,91.7,296.404,295.2148,301.2955,40.12,-93497.6,True,HIGH SLIPPAGE
TRD-01191,2023-10-05,META,CLIENT_010,VWAP,SELL,44651,43461,97.34,302.2581,300.9578,301.1368,43.02,-7781.47,True,HIGH SLIPPAGE + LARGE ORDER
TRD-01192,2023-10-06,META,CLIENT_011,VWAP,BUY,31731,31334,98.75,299.0928,299.7543,308.4626,22.12,272867.39,False,
TRD-01193,2023-10-09,META,CLIENT_011,IS,BUY,38098,27110,71.16,310.0668,310.9824,314.3697,29.53,91828.88,False,
TRD-01194,2023-10-10,META,CLIENT_009,TWAP,BUY,33202,30070,90.57,316.6352,317.5994,319.0496,30.45,43607.07,False,
TRD-01195,2023-10-11,META,CLIENT_007,TWAP,BUY,17893,17102,95.58,320.4949,321.608,323.9941,34.73,40807.83,False,
TRD-01196,2023-10-12,META,CLIENT_007,TWAP,BUY,16864,15281,90.62,325.4461,325.7447,323.2599,9.18,-37969.6,False,
TRD-01197,2023-10-13,META,CLIENT_020,IS,BUY,7491,5623,75.07,321.0108,321.2672,314.8988,7.99,-35809.46,False,
TRD-01198,2023-10-16,META,CLIENT_004,VWAP,SELL,40727,40055,98.35,316.159,315.5916,317.009,17.95,-56772.23,True,LARGE ORDER
TRD-01199,2023-10-17,META,CLIENT_001,VWAP,SELL,24826,21677,87.32,315.7026,315.6317,319.3936,2.25,-81546.91,False,
TRD-01200,2023-10-18,META,CLIENT_020,IS,SELL,38151,31514,82.6,318.8876,317.8605,317.0023,32.21,27044.35,False,
TRD-01201,2023-10-19,META,CLIENT_009,POV,BUY,33997,24451,71.92,317.3893,317.5326,313.0269,4.51,-110169.27,False,
TRD-01202,2023-10-20,META,CLIENT_009,POV,BUY,49663,36917,74.34,311.694,312.2005,307.7251,16.25,-165217.11,True,LARGE ORDER
TRD-01203,2023-10-23,META,CLIENT_019,TWAP,BUY,34954,33261,95.16,307.0901,308.0324,310.4405,30.68,80095.34,False,
TRD-01204,2023-10-24,META,CLIENT_014,POV,BUY,33430,24323,72.76,314.3134,314.6804,311.3996,11.68,-79798.71,False,
TRD-01205,2023-10-25,META,CLIENT_012,POV,BUY,30462,28811,94.58,307.5863,308.3013,300.7235,23.25,-218324.49,False,
TRD-01206,2023-10-26,META,CLIENT_004,POV,SELL,45668,38402,84.09,292.703,292.4721,285.3441,7.89,273729.68,True,LARGE ORDER
TRD-01207,2023-10-27,META,CLIENT_001,VWAP,BUY,25366,23408,92.28,292.1871,292.2557,294.0293,2.35,41515.9,False,
TRD-01208,2023-10-30,META,CLIENT_019,VWAP,SELL,24197,22402,92.58,296.7611,295.3296,301.3385,48.24,-134611.72,True,HIGH SLIPPAGE
TRD-01209,2023-10-31,META,CLIENT_020,IS,BUY,36450,26771,73.45,300.9483,301.0359,298.2627,2.91,-74240.84,False,
TRD-01210,2023-11-01,META,CLIENT_009,TWAP,SELL,31390,26827,85.46,299.4997,298.9004,306.4088,20.01,-201427.49,False,
TRD-01211,2023-11-02,META,CLIENT_020,IS,SELL,12552,8234,65.6,314.8294,314.7619,310.2387,2.14,37243.82,False,
TRD-01212,2023-11-03,META,CLIENT_016,POV,BUY,27965,24180,86.47,310.1164,310.8442,311.2806,23.47,10551.4,False,
TRD-01213,2023-11-06,META,CLIENT_012,IS,SELL,18825,13200,70.12,313.5197,312.1056,313.7313,45.1,-21459.81,True,HIGH SLIPPAGE
TRD-01214,2023-11-07,META,CLIENT_015,TWAP,BUY,38241,33171,86.74,314.5913,316.0963,315.8349,47.84,-8672.31,True,HIGH SLIPPAGE
TRD-01215,2023-11-08,META,CLIENT_008,VWAP,SELL,15953,14311,89.71,315.6629,314.2572,316.1821,44.53,-27547.62,True,HIGH SLIPPAGE
TRD-01216,2023-11-09,META,CLIENT_018,POV,SELL,13349,10826,81.1,316.9328,315.6173,318.6758,41.51,-33111.37,True,HIGH SLIPPAGE
TRD-01217,2023-11-10,META,CLIENT_005,TWAP,SELL,1138,1135,99.76,317.4488,316.9684,323.24,15.13,-7118.3,False,
TRD-01218,2023-11-13,META,CLIENT_006,POV,SELL,9312,8719,93.64,323.6601,323.01,326.511,20.08,-30525.57,False,
TRD-01219,2023-11-14,META,CLIENT_017,IS,SELL,20163,14818,73.49,331.9351,331.3483,333.2978,17.68,-28887.19,False,
TRD-01220,2023-11-15,META,CLIENT_009,VWAP,SELL,6986,6505,93.12,335.2987,335.0119,331.1116,8.55,25371.46,False,
TRD-01221,2023-11-16,META,CLIENT_006,VWAP,BUY,17165,16015,93.31,326.8054,327.7055,329.1338,27.54,22873.92,False,
TRD-01222,2023-11-17,META,CLIENT_016,VWAP,SELL,49297,47536,96.43,327.6885,326.3172,330.7015,41.85,-208412.64,True,HIGH SLIPPAGE + LARGE ORDER
TRD-01223,2023-11-20,META,CLIENT_011,IS,SELL,24113,18184,75.42,332.2825,331.757,336.0396,15.81,-77875.56,False,
TRD-01224,2023-11-21,META,CLIENT_018,IS,SELL,1799,1242,69.08,335.6956,335.3419,334.9647,10.54,468.46,False,
TRD-01225,2023-11-22,META,CLIENT_014,VWAP,SELL,45037,38670,85.86,336.5687,335.9703,338.3415,17.78,-91693.44,True,LARGE ORDER
TRD-01226,2023-11-24,META,CLIENT_020,TWAP,BUY,19152,17055,89.05,337.4816,339.1135,336.3141,48.35,-47743.93,True,HIGH SLIPPAGE
TRD-01227,2023-11-27,META,CLIENT_012,IS,SELL,48768,38780,79.52,333.5623,332.9613,333.6483,18.02,-26643.17,True,LARGE ORDER
TRD-01228,2023-11-28,META,CLIENT_015,VWAP,SELL,40717,38154,93.71,330.804,330.5453,334.6307,7.82,-155872.96,True,LARGE ORDER
TRD-01229,2023-11-29,META,CLIENT_010,POV,BUY,11482,8673,75.54,337.045,338.1129,331.6904,31.69,-55702.64,False,
TRD-01230,2023-11-30,META,CLIENT_011,POV,SELL,5175,3990,77.11,329.3058,328.6246,325.1319,20.69,13935.98,False,
TRD-01231,2023-12-01,META,CLIENT_003,TWAP,SELL,15456,15441,99.91,322.9457,321.5204,321.6227,44.14,-1579.69,True,HIGH SLIPPAGE
TRD-01232,2023-12-04,META,CLIENT_011,IS,SELL,47058,38502,81.82,314.8194,313.9096,315.7025,28.9,-69029.01,True,LARGE ORDER
TRD-01233,2023-12-05,META,CLIENT_009,POV,SELL,29656,24235,81.72,316.4963,316.1524,316.0399,10.86,2727.52,False,
TRD-01234,2023-12-06,META,CLIENT_012,POV,SELL,11465,8464,73.83,319.4233,319.3296,316.4301,2.93,24540.99,False,
TRD-01235,2023-12-07,META,CLIENT_006,VWAP,BUY,48195,44403,92.13,315.2957,316.1662,321.6756,27.61,244634.0,True,LARGE ORDER
TRD-01236,2023-12-08,META,CLIENT_008,IS,BUY,14300,9719,67.97,320.5743,322.1207,327.0733,48.24,48134.4,True,HIGH SLIPPAGE
TRD-01237,2023-12-11,META,CLIENT_006,POV,BUY,6762,6209,91.83,326.8352,328.0244,322.5257,36.39,-34141.65,False,
TRD-01238,2023-12-12,META,CLIENT_003,POV,BUY,2227,1751,78.67,322.0726,323.4778,328.5054,43.63,8803.33,True,HIGH SLIPPAGE
TRD-01239,2023-12-13,META,CLIENT_013,VWAP,BUY,17700,15391,86.96,331.3299,332.6464,332.6396,39.73,-104.44,False,
TRD-01240,2023-12-14,META,CLIENT_020,TWAP,BUY,43415,37715,86.87,331.2506,332.5728,329.5837,39.92,-112735.68,True,LARGE ORDER
TRD-01241,2023-12-15,META,CLIENT_013,IS,BUY,16713,11640,69.65,329.405,330.8536,332.3254,43.98,17131.95,True,HIGH SLIPPAGE
TRD-01242,2023-12-18,META,CLIENT_010,POV,BUY,9103,8469,93.04,334.8523,335.1299,340.3954,8.29,44593.83,False,
TRD-01243,2023-12-19,META,CLIENT_017,TWAP,BUY,2803,2577,91.94,342.8891,344.5716,346.9705,49.07,6181.87,True,HIGH SLIPPAGE
TRD-01244,2023-12-20,META,CLIENT_012,IS,SELL,31117,23934,76.92,345.9353,344.4369,347.9462,43.31,-83991.27,True,HIGH SLIPPAGE
TRD-01245,2023-12-21,META,CLIENT_018,IS,SELL,9354,7539,80.61,350.2315,349.5524,350.4862,19.39,-7039.9,False,
TRD-01246,2023-12-22,META,CLIENT_018,TWAP,SELL,41856,37371,89.29,352.8113,352.4247,351.1808,10.96,46485.71,True,LARGE ORDER
TRD-01247,2023-12-26,META,CLIENT_019,POV,SELL,23252,20150,86.66,352.226,351.5236,352.3219,19.94,-16085.43,False,
TRD-01248,2023-12-27,META,CLIENT_016,TWAP,BUY,29457,27297,92.67,353.2975,354.1851,354.5973,25.12,11252.78,False,
TRD-01249,2023-12-28,META,CLIENT_010,IS,SELL,17526,14056,80.2,356.8993,355.3499,356.5454,43.41,-16803.34,True,HIGH SLIPPAGE
TRD-01250,2023-12-29,META,CLIENT_005,IS,BUY,506,477,94.33,356.1948,356.9418,352.4938,20.97,-2121.68,False,
TRD-01251,2023-01-03,JPM,CLIENT_017,TWAP,SELL,19293,18793,97.41,124.403,123.9245,124.4122,38.46,-9165.01,False,
TRD-01252,2023-01-04,JPM,CLIENT_016,VWAP,SELL,31765,29732,93.6,125.0929,124.4944,125.6019,47.85,-32928.03,True,HIGH SLIPPAGE
TRD-01253,2023-01-05,JPM,CLIENT_010,VWAP,SELL,19696,17333,88.01,125.7111,125.6312,125.0254,6.35,10500.62,False,
TRD-01254,2023-01-06,JPM,CLIENT_020,TWAP,BUY,36427,35629,97.81,126.1466,126.4307,126.8942,22.52,16512.46,False,
TRD-01255,2023-01-09,JPM,CLIENT_012,TWAP,SELL,37236,36381,97.7,128.4355,127.8606,127.6108,44.76,9089.57,True,HIGH SLIPPAGE
TRD-01256,2023-01-10,JPM,CLIENT_014,POV,BUY,11200,6964,62.19,127.6849,128.2504,128.0741,44.29,-1227.66,True,HIGH SLIPPAGE
TRD-01257,2023-01-11,JPM,CLIENT_013,POV,BUY,17734,13423,75.69,128.7135,129.0483,128.9544,26.01,-1260.34,False,
TRD-01258,2023-01-12,JPM,CLIENT_003,POV,BUY,34356,28148,81.93,129.7328,130.3347,129.6,46.39,-20679.56,True,HIGH SLIPPAGE
TRD-01259,2023-01-13,JPM,CLIENT_020,IS,SELL,42997,26085,60.67,125.6555,125.3493,130.1344,24.37,-124819.3,True,LARGE ORDER
TRD-01260,2023-01-17,JPM,CLIENT_018,IS,SELL,12820,10777,84.07,130.817,130.3407,130.2178,36.41,1324.82,False,
TRD-01261,2023-01-18,JPM,CLIENT_003,TWAP,BUY,19478,18579,95.39,128.732,128.8297,127.7899,7.59,-19317.63,False,
TRD-01262,2023-01-19,JPM,CLIENT_004,POV,SELL,18334,12921,70.48,125.3961,125.1632,124.8648,18.58,3856.15,False,
TRD-01263,2023-01-20,JPM,CLIENT_020,POV,BUY,21513,18964,88.16,125.2477,125.4313,124.8277,14.66,-11447.39,False,
TRD-01264,2023-01-23,JPM,CLIENT_001,TWAP,BUY,35559,31349,88.16,125.2107,125.8106,126.6594,47.91,26609.05,True,HIGH SLIPPAGE
TRD-01265,2023-01-24,JPM,CLIENT_001,TWAP,BUY,18988,16165,85.13,126.4154,127.0461,127.7992,49.89,12174.1,True,HIGH SLIPPAGE
TRD-01266,2023-01-25,JPM,CLIENT_009,TWAP,SELL,48151,45816,95.15,127.9258,127.3937,128.3397,41.59,-43343.77,True,HIGH SLIPPAGE + LARGE ORDER
TRD-01267,2023-01-26,JPM,CLIENT_001,TWAP,BUY,10375,9277,89.42,129.1953,129.2173,129.2386,1.7,197.41,False,
TRD-01268,2023-01-27,JPM,CLIENT_001,POV,BUY,22907,19660,85.83,130.2981,130.8437,130.1437,41.87,-13762.88,True,HIGH SLIPPAGE
TRD-01269,2023-01-30,JPM,CLIENT_014,IS,SELL,24839,21340,85.92,129.0193,128.9161,129.1552,8.0,-5103.25,False,
TRD-01270,2023-01-31,JPM,CLIENT_015,VWAP,SELL,5757,5544,96.3,129.6216,129.1203,129.2015,38.68,-450.27,False,
TRD-01271,2023-02-01,JPM,CLIENT_005,VWAP,SELL,26217,24874,94.88,128.0741,127.5805,129.2973,38.54,-42703.12,False,
TRD-01272,2023-02-02,JPM,CLIENT_003,POV,BUY,13095,11734,89.61,129.7328,130.1358,128.9297,31.07,-14152.32,False,
TRD-01273,2023-02-03,JPM,CLIENT_009,POV,BUY,8492,5358,63.1,128.0463,128.3651,130.2116,24.89,9893.58,False,
TRD-01274,2023-02-06,JPM,CLIENT_008,POV,SELL,16698,10472,62.72,129.946,129.6735,131.0271,20.97,-14174.61,False,
TRD-01275,2023-02-07,JPM,CLIENT_002,TWAP,SELL,48690,44359,91.11,131.0116,130.9561,132.5653,4.23,-71383.53,True,LARGE ORDER
TRD-01276,2023-02-08,JPM,CLIENT_004,TWAP,SELL,26001,23461,90.23,132.1885,132.1034,132.5005,6.44,-9315.68,False,
TRD-01277,2023-02-09,JPM,CLIENT_010,IS,BUY,41732,36844,88.29,132.624,133.2531,130.8541,47.44,-88390.37,True,HIGH SLIPPAGE + LARGE ORDER
TRD-01278,2023-02-10,JPM,CLIENT_002,VWAP,SELL,32037,27578,86.08,129.5289,128.9097,130.0139,47.8,-30451.05,True,HIGH SLIPPAGE
TRD-01279,2023-02-13,JPM,CLIENT_010,TWAP,SELL,3913,3632,92.84,130.9375,130.7322,131.5985,15.68,-3146.47,False,
TRD-01280,2023-02-14,JPM,CLIENT_007,VWAP,BUY,41978,36165,86.15,132.0495,132.3866,132.3924,25.53,208.12,True,LARGE ORDER
TRD-01281,2023-02-15,JPM,CLIENT_014,IS,BUY,11468,10069,87.81,131.2248,131.6926,132.5097,35.65,8227.68,False,
TRD-01282,2023-02-16,JPM,CLIENT_009,VWAP,SELL,16431,14090,85.75,132.4294,132.3689,131.861,4.57,7155.69,False,
TRD-01283,2023-02-17,JPM,CLIENT_001,VWAP,SELL,45615,41529,91.04,130.6409,130.4388,131.3205,15.47,-36615.69,True,LARGE ORDER
TRD-01284,2023-02-21,JPM,CLIENT_020,TWAP,SELL,6364,5631,88.49,130.3722,130.1797,129.6463,14.77,3003.51,False,
TRD-01285,2023-02-22,JPM,CLIENT_008,TWAP,SELL,6490,6298,97.05,128.732,128.133,128.3212,46.53,-1185.38,True,HIGH SLIPPAGE
TRD-01286,2023-02-23,JPM,CLIENT_020,IS,BUY,4417,3276,74.18,128.556,129.1396,129.0471,45.4,-302.97,True,HIGH SLIPPAGE
TRD-01287,2023-02-24,JPM,CLIENT_012,TWAP,BUY,8746,7855,89.82,128.9081,129.2219,130.1097,24.35,6973.42,False,
TRD-01288,2023-02-27,JPM,CLIENT_016,TWAP,SELL,37092,32785,88.39,131.6881,131.2617,131.9537,32.38,-22688.65,False,
TRD-01289,2023-02-28,JPM,CLIENT_012,POV,BUY,1899,1790,94.26,132.4572,132.8621,132.5159,30.57,-619.71,False,
TRD-01290,2023-03-01,JPM,CLIENT_013,IS,BUY,16929,12277,72.52,131.6788,132.11,132.1452,32.74,432.74,False,
TRD-01291,2023-03-02,JPM,CLIENT_002,POV,SELL,37136,23879,64.3,131.8085,131.2214,130.6718,44.54,13123.54,True,HIGH SLIPPAGE
TRD-01292,2023-03-03,JPM,CLIENT_010,POV,BUY,37639,29210,77.61,131.1321,131.4339,132.3522,23.02,26824.01,False,
TRD-01293,2023-03-06,JPM,CLIENT_006,IS,SELL,48498,39043,80.51,132.9206,132.5004,132.6734,31.61,-6755.96,True,LARGE ORDER
TRD-01294,2023-03-07,JPM,CLIENT_015,IS,BUY,5013,3133,62.51,131.5954,132.0487,129.3436,34.45,-8475.05,False,
TRD-01295,2023-03-08,JPM,CLIENT_017,TWAP,SELL,19877,17616,88.63,127.8795,127.4193,127.6571,35.98,-4189.19,False,
TRD-01296,2023-03-09,JPM,CLIENT_009,IS,SELL,547,485,88.79,126.7304,126.2185,122.6006,40.39,1754.68,True,HIGH SLIPPAGE
TRD-01297,2023-03-10,JPM,CLIENT_017,POV,BUY,1726,1369,79.34,119.5025,119.819,122.545,26.49,3731.89,False,
TRD-01298,2023-03-13,JPM,CLIENT_020,IS,BUY,21517,13986,65.0,121.5875,122.0616,121.8685,38.99,-2700.2,False,
TRD-01299,2023-03-14,JPM,CLIENT_003,POV,BUY,34845,24217,69.5,125.359,125.6766,123.9999,25.34,-40605.61,False,
TRD-01300,2023-03-15,JPM,CLIENT_016,TWAP,SELL,21641,19317,89.26,121.3743,121.2826,119.2244,7.56,39757.36,False,
TRD-01301,2023-03-16,JPM,CLIENT_014,IS,BUY,6808,5584,82.03,118.6221,118.6655,120.0708,3.66,7847.3,False,
TRD-01302,2023-03-17,JPM,CLIENT_017,VWAP,BUY,9004,8664,96.23,118.965,119.162,117.297,16.56,-16158.27,False,
TRD-01303,2023-03-20,JPM,CLIENT_006,VWAP,BUY,7515,6387,85.0,117.6769,117.9834,118.1866,26.05,1297.89,False,
TRD-01304,2023-03-21,JPM,CLIENT_016,TWAP,BUY,2585,2215,85.7,121.0129,121.1888,121.2291,14.53,89.37,False,
TRD-01305,2023-03-22,JPM,CLIENT_019,POV,SELL,34960,29626,84.74,120.9851,120.9358,118.8971,4.07,60399.89,False,
TRD-01306,2023-03-23,JPM,CLIENT_020,IS,BUY,24509,21905,89.38,118.5202,118.5343,118.1156,1.19,-9172.63,False,
TRD-01307,2023-03-24,JPM,CLIENT_008,VWAP,BUY,14179,12577,88.7,116.4167,116.851,115.4313,37.3,-17855.44,False,
TRD-01308,2023-03-27,JPM,CLIENT_016,VWAP,SELL,42372,38026,89.74,117.4916,117.4212,118.6623,5.99,-47194.2,True,LARGE ORDER
TRD-01309,2023-03-28,JPM,CLIENT_002,IS,SELL,24687,17924,72.61,119.2708,119.1008,119.2183,14.25,-2105.87,False,
TRD-01310,2023-03-29,JPM,CLIENT_002,IS,BUY,48623,43515,89.49,120.5589,120.7561,119.5797,16.35,-51191.57,True,LARGE ORDER
TRD-01311,2023-03-30,JPM,CLIENT_003,IS,BUY,14649,12834,87.61,120.4199,120.9582,119.3913,44.7,-20109.81,True,HIGH SLIPPAGE
TRD-01312,2023-03-31,JPM,CLIENT_017,VWAP,BUY,48024,43945,91.51,120.1511,120.6988,120.3118,45.59,-17008.62,True,HIGH SLIPPAGE + LARGE ORDER
TRD-01313,2023-04-03,JPM,CLIENT_008,POV,BUY,13156,9630,73.21,120.3828,120.9635,120.7782,48.24,-1784.84,True,HIGH SLIPPAGE
TRD-01314,2023-04-04,JPM,CLIENT_017,TWAP,BUY,37096,32028,86.34,120.9295,121.3487,119.3604,34.66,-63681.96,False,
TRD-01315,2023-04-05,JPM,CLIENT_018,POV,BUY,42352,32731,77.28,118.423,118.6598,118.9896,19.99,10794.74,True,LARGE ORDER
TRD-01316,2023-04-06,JPM,CLIENT_019,IS,SELL,46542,38231,82.14,118.6098,118.1889,119.0488,35.49,-32873.58,True,LARGE ORDER
TRD-01317,2023-04-10,JPM,CLIENT_014,VWAP,BUY,12322,10481,85.07,118.1802,118.2887,119.027,9.18,7737.75,False,
TRD-01318,2023-04-11,JPM,CLIENT_018,POV,SELL,43592,37034,84.96,119.8239,119.4207,119.8551,33.65,-16086.08,True,LARGE ORDER
TRD-01319,2023-04-12,JPM,CLIENT_006,POV,SELL,21153,19843,93.81,120.6458,120.1838,120.4746,38.29,-5769.77,False,
TRD-01320,2023-04-13,JPM,CLIENT_018,IS,SELL,27523,25672,93.28,119.9734,119.5484,119.8115,35.42,-6754.19,False,
TRD-01321,2023-04-14,JPM,CLIENT_014,IS,BUY,37406,26345,70.43,126.2214,126.2992,128.494,6.16,57820.73,False,
TRD-01322,2023-04-17,JPM,CLIENT_018,TWAP,SELL,36560,35363,96.73,130.7042,130.2786,129.9882,32.56,10268.26,False,
TRD-01323,2023-04-18,JPM,CLIENT_009,IS,SELL,29827,18399,61.69,131.0031,130.7589,131.4389,18.64,-12512.22,False,
TRD-01324,2023-04-19,JPM,CLIENT_013,VWAP,BUY,19143,19018,99.35,131.8997,132.2363,131.7223,25.52,-9775.83,False,
TRD-01325,2023-04-20,JPM,CLIENT_020,VWAP,BUY,20281,18555,91.49,130.6669,130.973,131.3985,23.43,7894.6,False,
TRD-01326,2023-04-21,JPM,CLIENT_001,IS,BUY,14578,9812,67.31,130.5082,130.757,130.8848,19.07,1254.34,False,
TRD-01327,2023-04-24,JPM,CLIENT_011,VWAP,SELL,36784,33306,90.55,131.1806,131.1338,131.3331,3.57,-6638.11,False,
TRD-01328,2023-04-25,JPM,CLIENT_017,TWAP,BUY,2973,2869,96.51,130.3774,130.6565,129.2754,21.41,-3962.49,False,
TRD-01329,2023-04-26,JPM,CLIENT_015,IS,BUY,9570,8495,88.78,128.5282,129.0766,126.7164,42.67,-20050.29,True,HIGH SLIPPAGE
TRD-01330,2023-04-27,JPM,CLIENT_009,IS,BUY,15769,10631,67.42,127.0152,127.437,127.8309,33.21,4187.23,False,
TRD-01331,2023-04-28,JPM,CLIENT_009,IS,BUY,37887,28994,76.53,127.5382,128.101,128.3321,44.13,6700.54,True,HIGH SLIPPAGE
TRD-01332,2023-05-01,JPM,CLIENT_013,TWAP,BUY,47920,42282,88.24,132.8616,133.3162,132.432,34.21,-37384.23,True,LARGE ORDER
TRD-01333,2023-05-02,JPM,CLIENT_011,POV,BUY,32499,26412,81.27,132.0585,132.2628,130.6763,15.47,-41903.68,False,
TRD-01334,2023-05-03,JPM,CLIENT_019,VWAP,SELL,2949,2567,87.05,129.294,128.8682,127.7655,32.93,2830.65,False,
TRD-01335,2023-05-04,JPM,CLIENT_019,POV,BUY,4164,3574,85.85,126.0439,126.2514,125.0384,16.47,-4335.31,False,
TRD-01336,2023-05-05,JPM,CLIENT_011,IS,SELL,27797,22951,82.57,127.4262,127.1667,127.8029,20.36,-14600.64,False,
TRD-01337,2023-05-08,JPM,CLIENT_004,TWAP,BUY,42042,40233,95.7,128.4068,128.545,128.1111,10.76,-17458.79,True,LARGE ORDER
TRD-01338,2023-05-09,JPM,CLIENT_013,VWAP,SELL,34865,34290,98.35,126.9499,126.7584,127.1927,15.08,-14892.53,False,
TRD-01339,2023-05-10,JPM,CLIENT_002,IS,BUY,21919,15972,72.87,128.8364,128.886,127.4542,3.85,-22868.95,False,
TRD-01340,2023-05-11,JPM,CLIENT_017,TWAP,BUY,3810,3302,86.67,126.0813,126.4126,126.9405,26.28,1743.14,False,
TRD-01341,2023-05-12,JPM,CLIENT_013,POV,BUY,15054,10442,69.37,127.7811,128.317,125.8385,41.94,-25880.48,True,HIGH SLIPPAGE
TRD-01342,2023-05-15,JPM,CLIENT_014,IS,SELL,10200,6172,60.51,125.3995,125.154,126.0377,19.58,-5454.18,False,
TRD-01343,2023-05-16,JPM,CLIENT_005,IS,BUY,31685,22752,71.81,126.5109,126.5355,125.8384,1.95,-15859.31,False,
TRD-01344,2023-05-17,JPM,CLIENT_019,VWAP,SELL,17706,15380,86.87,126.9219,126.652,128.4162,21.27,-27132.7,False,
TRD-01345,2023-05-18,JPM,CLIENT_003,POV,SELL,46235,35716,77.25,129.1353,128.8666,129.8139,20.81,-33834.22,True,LARGE ORDER
TRD-01346,2023-05-19,JPM,CLIENT_005,TWAP,SELL,37154,34539,92.96,130.5549,130.1611,130.0661,30.16,3281.13,False,
TRD-01347,2023-05-22,JPM,CLIENT_007,POV,SELL,43245,26097,60.35,131.6849,131.3723,129.9198,23.74,37907.09,True,LARGE ORDER
TRD-01348,2023-05-23,JPM,CLIENT_019,TWAP,BUY,16380,16290,99.45,128.4535,128.793,128.2854,26.43,-8269.37,False,
